ticket_id,sla_hours,sla_breached
T001746,72,False
T001747,24,False
T001748,168,False
T001749,168,False
T001750,4,False
T001751,24,False
T001752,72,False
T001753,72,False
T001754,168,False
T001755,168,False
T001756,168,False
T001757,168,False
T001758,72,False
T001759,168,False
T001760,168,False
T001761,72,False
T001762,168,False
T001763,72,False
T001764,168,False
T001765,168,False
T001766,168,False
T001767,168,False
T001768,168,False
T001769,168,False
T001770,168,False
T001771,168,False
T001772,168,False
T001773,72,False
T001774,72,False
T001775,168,False
T001776,168,False
T001777,168,False
T001778,72,False
T001779,72,False
T001780,168,False
T001781,24,False
T001782,4,False
T001783,168,False
T001784,168,False
T001785,168,False
T001786,24,False
T001787,168,False
T001788,168,False
T001789,24,False
T001790,72,False
T001791,72,False
T001792,24,False
T001793,24,False
T001794,168,False
T001795,72,False
T001796,72,False
T001797,168,False
T001798,168,False
T001799,168,False
T001800,24,False
T001801,24,False
T001802,72,False
T001803,4,False
T001804,168,False
T001805,168,False
T001806,168,False
T001807,72,False
T001808,24,False
T001809,168,False
T001810,168,False
T001811,72,False
T001812,72,False
T001813,168,False
T001814,4,False
T001815,168,False
T001816,168,False
T001817,168,False
T001818,72,False
T001819,4,False
T001820,24,False
T001821,72,False
T001822,168,False
T001823,72,False
T001824,4,False
T001825,168,False
T001826,168,False
T001827,72,False
T001828,168,False
T001829,168,False
T001830,72,False
T001831,24,False
T001832,4,False
T001833,72,False
T001834,24,False
T001835,168,False
T001836,72,False
T001837,168,False
T001838,72,False
T001839,24,False
T001840,168,False
T001841,24,False
T001842,168,False
T001843,72,False
T001844,168,False
T001845,24,False
T001846,168,False
T001847,168,False
T001848,24,False
T001849,72,False
T001850,72,False
T001851,72,False
T001852,72,False
T001853,4,False
T001854,24,False
T001855,168,False
T001856,72,False
T001857,4,False
T001858,24,False
T001859,168,False
T001860,72,False
T001861,24,False
T001862,168,False
T001863,4,False
T001864,168,False
T001865,168,False
T001866,168,False
T001867,168,False
T001868,72,False
T001869,72,False
T001870,168,False
T001871,72,False
T001872,168,False
T001873,24,False
T001874,4,False
T001875,72,False
T001876,24,False
T001877,24,False
T001878,72,False
T001879,168,False
T001880,168,False
T001881,24,False
T001882,168,False
T001883,168,False
T001884,168,False
T001885,72,False
T001886,72,False
T001887,72,False
T001888,168,False
T001889,168,False
T001890,168,False
T001891,72,False
T001892,72,False
T001893,168,False
T001894,168,False
T001895,24,False
T001896,24,False
T001897,168,False
T001898,72,False
T001899,168,False
T001900,168,False
T001901,24,False
T001902,168,False
T001903,168,False
T001904,168,False
T001905,24,False
T001906,72,False
T001907,72,False
T001908,72,False
T001909,168,False
T001910,24,False
T001911,168,False
T001912,168,False
T001913,24,False
T001914,24,False
T001915,168,False
T001916,72,False
T001917,24,False
T001918,24,False
T001919,24,False
T001920,168,False
T001921,24,False
T001922,168,False
T001923,168,False
T001924,168,False
T001925,168,False
T001926,72,False
T001927,168,False
T001928,168,False
T001929,168,False
T001930,4,False
T001931,168,False
T001932,168,False
T001933,72,False
T001934,24,False
T001935,72,False
T001936,4,False
T001937,168,False
T001938,168,False
T001939,24,False
T001940,72,False
T001941,168,False
T001942,168,False
T001943,4,False
T001944,24,False
T001945,168,False
T001946,168,False
T001947,24,False
T001948,168,False
T001949,168,False
T001950,168,False
T001951,168,False
T001952,24,False
T001953,72,False
T001954,168,False
T001955,168,False
T001956,24,False
T001957,168,False
T001958,72,False
T001959,168,False
T001960,168,False
T001961,72,False
T001962,72,False
T001963,24,False
T001964,168,False
T001965,168,False
T001966,168,False
T001967,168,False
T001968,24,False
T001969,168,False
T001970,168,False
T001971,72,False
T001972,168,False
T001973,24,False
T001974,72,False
T001975,168,False
T001976,168,False
T001977,72,False
T001978,24,False
T001979,24,False
T001980,168,False
T001981,168,False
T001982,72,False
T001983,168,False
T001984,168,False
T001985,4,False
T001986,72,False
T001987,72,False
T001988,168,False
T001989,168,False
T001990,72,False
T001991,72,False
T001992,24,False
T001993,72,False
T001994,168,False
T001995,72,False
T001996,168,False
T001997,72,False
T001998,24,False
T001999,72,False
T002000,168,False
T002001,72,False
T002002,72,False
T002003,72,False
T002004,24,False
T002005,168,False
T002006,168,False
T002007,24,False
T002008,72,False
T002009,4,False
T002010,168,False
T002011,168,False
T002012,168,False
T002013,4,False
T002014,24,False
T002015,168,False
T002016,168,False
T002017,168,False
T002018,72,False
T002019,168,False
T002020,168,False
T002021,72,False
T002022,72,False
T002023,168,False
T002024,72,False
T002025,168,False
T002026,168,False
T002027,168,False
T002028,72,False
T002029,168,False
T002030,168,False
T002031,168,False
T002032,24,False
T002033,168,False
T002034,72,False
T002035,168,False
T002036,4,False
T002037,4,False
T002038,24,False
T002039,72,False
T002040,72,False
T002041,168,False
T002042,168,False
T002043,168,False
T002044,168,False
T002045,4,False
T002046,168,False
T002047,168,False
T002048,72,False
T002049,168,False
T002050,168,False
T002051,168,False
T002052,24,False
T002053,24,False
T002054,168,False
T002055,24,False
T002056,24,False
T002057,168,False
T002058,168,False
T002059,24,False
T002060,168,False
T002061,72,False
T002062,72,False
T002063,168,False
T002064,72,False
T002065,72,False
T002066,168,False
T002067,72,False
T002068,168,False
T002069,4,False
T002070,168,False
T002071,72,False
T002072,72,False
T002073,72,False
T002074,168,False
T002075,168,False
T002076,72,False
T002077,72,False
T002078,72,False
T002079,168,False
T002080,168,False
T002081,72,False
T002082,168,False
T002083,72,False
T002084,72,False
T002085,72,False
T002086,72,False
T002087,168,False
T002088,168,False
T002089,168,False
T002090,72,False
T002091,24,False
T002092,168,False
T002093,72,False
T002094,72,False
T002095,168,False
T002096,168,False
T002097,72,False
T002098,168,False
T002099,72,False
T002100,72,False
T002101,168,False
T002102,168,False
T002103,72,False
T002104,72,False
T002105,168,False
T002106,72,False
T002107,72,False
T002108,168,False
T002109,168,False
T002110,72,False
T002111,168,False
T002112,24,False
T002113,72,False
T002114,168,False
T002115,168,False
T002116,24,False
T002117,168,False
T002118,72,False
T002119,168,False
T002120,168,False
T002121,168,False
T002122,168,False
T002123,72,False
T002124,24,False
T002125,168,False
T002126,168,False
T002127,168,False
T002128,168,False
T002129,168,False
T002130,4,False
T002131,72,False
T002132,72,False
T002133,168,False
T002134,72,False
T002135,72,False
T002136,24,False
T002137,168,False
T002138,24,False
T002139,168,False
T002140,24,False
T002141,168,False
T002142,72,False
T002143,168,False
T002144,168,False
T002145,168,False
T002146,168,False
T002147,72,False
T002148,168,False
T002149,168,False
T002150,24,False
T002151,168,False
T002152,4,False
T002153,24,False
T002154,72,False
T002155,168,False
T002156,168,False
T002157,72,False
T002158,168,False
T002159,72,False
T002160,24,False
T002161,4,False
T002162,72,False
T002163,4,False
T002164,168,False
T002165,24,False
T002166,168,False
T002167,168,False
T002168,168,False
T002169,168,False
T002170,168,False
T002171,4,False
T002172,168,False
T002173,168,False
T002174,168,False
T002175,168,False
T002176,168,False
T002177,4,False
T002178,72,False
T002179,72,False
T002180,72,False
T002181,72,False
T002182,72,False
T002183,72,False
T002184,72,False
T002185,72,False
T002186,168,False
T002187,168,False
T002188,24,False
T002189,168,False
T002190,72,False
T002191,72,False
T002192,72,False
T002193,168,False
T002194,72,False
T002195,72,False
T002196,72,False
T002197,72,False
T002198,72,False
T002199,24,False
T002200,168,False
T002201,168,False
T002202,72,False
T002203,168,False
T002204,72,False
T002205,72,False
T002206,168,False
T002207,168,False
T002208,168,False
T002209,168,False
T002210,168,False
T002211,72,False
T002212,72,False
T002213,168,False
T002214,168,False
T002215,72,False
T002216,72,False
T002217,72,False
T002218,72,False
T002219,168,False
T002220,168,False
T002221,24,False
T002222,168,False
T002223,168,False
T002224,24,False
T002225,168,False
T002226,168,False
T002227,168,False
T002228,24,False
T002229,72,False
T002230,168,False
T002231,72,False
T002232,168,False
T002233,168,False
T002234,24,False
T002235,72,False
T002236,72,False
T002237,24,False
T002238,72,False
T002239,168,False
T002240,168,False
T002241,168,False
T002242,168,False
T002243,72,False
T002244,72,False
T002245,72,False
T002246,72,False
T002247,168,False
T002248,24,False
T002249,72,False
T002250,72,False
T002251,168,False
T002252,72,False
T002253,72,False
T002254,72,False
T002255,168,False
T002256,72,False
T002257,168,False
T002258,24,False
T002259,168,False
T002260,168,False
T002261,168,False
T002262,168,False
T002263,168,False
T002264,24,False
T002265,168,False
T002266,72,False
T002267,168,False
T002268,72,False
T002269,72,False
T002270,168,False
T002271,168,False
T002272,168,False
T002273,72,False
T002274,168,False
T002275,24,False
T002276,168,False
T002277,4,False
T002278,168,False
T002279,168,False
T002280,168,False
T002281,168,False
T002282,4,False
T002283,72,False
T002284,168,False
T002285,72,False
T002286,72,False
T002287,168,False
T002288,72,False
T002289,168,False
T002290,72,False
T002291,168,False
T002292,72,False
T002293,72,False
T002294,72,False
T002295,24,False
T002296,24,False
T002297,168,False
T002298,168,False
T002299,168,False
T002300,168,False
T002301,72,False
T002302,168,False
T002303,72,False
T002304,168,False
T002305,168,False
T002306,24,False
T002307,168,False
T002308,168,False
T002309,168,False
T002310,168,False
T002311,72,False
T002312,168,False
T002313,72,False
T002314,72,False
T002315,72,False
T002316,168,False
T002317,168,False
T002318,168,False
T002319,168,False
T002320,72,False
T002321,168,False
T002322,168,False
T002323,72,False
T002324,72,False
T002325,72,False
T002326,168,False
T002327,72,False
T002328,168,False
T002329,4,False
T002330,168,False
T002331,168,False
T002332,4,False
T002333,168,False
T002334,24,False
T002335,168,False
T002336,168,False
T002337,168,False
T002338,24,False
T002339,168,False
T002340,168,False
T002341,4,False
T002342,72,False
T002343,168,False
T002344,168,False
T002345,168,False
T002346,24,False
T002347,72,False
T002348,168,False
T002349,168,False
T002350,24,False
T002351,168,False
T002352,72,False
T002353,168,False
T002354,24,False
T002355,168,False
T002356,24,False
T002357,168,False
T002358,168,False
T002359,72,False
T002360,168,False
T002361,72,False
T002362,168,False
T002363,72,False
T002364,72,False
T002365,24,False
T002366,24,False
T002367,168,False
T002368,168,False
T002369,72,False
T002370,72,False
T002371,168,False
T002372,168,False
T002373,168,False
T002374,168,False
T002375,168,False
T002376,72,False
T002377,168,False
T002378,168,False
T002379,72,False
T002380,168,False
T002381,168,False
T002382,168,False
T002383,72,False
T002384,168,False
T002385,168,False
T002386,72,False
T002387,72,False
T002388,168,False
T002389,168,False
T002390,168,False
T002391,168,False
T002392,24,False
T002393,168,False
T002394,72,False
T002395,168,False
T002396,168,False
T002397,24,False
T002398,24,False
T002399,72,False
T002400,168,False
T002401,72,False
T002402,168,False
T002403,4,False
T002404,168,False
T002405,24,False
T002406,72,False
T002407,168,False
T002408,168,False
T002409,72,False
T002410,24,False
T002411,168,False
T002412,168,False
T002413,168,False
T002414,168,False
T002415,72,False
T002416,4,False
T002417,72,False
T002418,72,False
T002419,168,False
T002420,72,False
T002421,168,False
T002422,24,False
T002423,168,False
T002424,168,False
T002425,4,False
T002426,24,False
T002427,168,False
T002428,168,False
T002429,24,False
T002430,72,False
T002431,24,False
T002432,72,False
T002433,168,False
T002434,168,False
T002435,72,False
T002436,24,False
T002437,72,False
T002438,168,False
T002439,72,False
T002440,72,False
T002441,72,False
T002442,72,False
T002443,168,False
T002444,168,False
T002445,72,False
T002446,168,False
T002447,168,False
T002448,168,False
T002449,24,False
T002450,168,False
T002451,168,False
T002452,168,False
T002453,168,False
T002454,72,False
T002455,72,False
T002456,24,False
T002457,168,False
T002458,72,False
T002459,72,False
T002460,168,False
T002461,168,False
T002462,72,False
T002463,72,False
T002464,168,False
T002465,168,False
T002466,168,False
T002467,72,False
T002468,72,False
T002469,168,False
T002470,72,False
T002471,72,False
T002472,168,False
T002473,168,False
T002474,168,False
T002475,72,False
T002476,168,False
T002477,72,False
T002478,168,False
T002479,24,False
T002480,168,False
T002481,4,False
T002482,168,False
T002483,168,False
T002484,168,False
T002485,24,False
T002486,24,False
T002487,168,False
T002488,72,False
T002489,72,False
T002490,168,False
T002491,168,False
T002492,168,False
T002493,72,False
T002494,168,False
T002495,168,False
T002496,168,False
T002497,24,False
T002498,168,False
T002499,168,False
T002500,72,False
T002501,72,False
T002502,72,False
T002503,72,False
T002504,168,False
T002505,168,False
T002506,72,False
T002507,24,False
T002508,168,False
T002509,168,False
T002510,168,False
T002511,24,False
T002512,168,False
T002513,72,False
T002514,168,False
T002515,168,False
T002516,24,False
T002517,72,False
T002518,72,False
T002519,168,False
T002520,168,False
T002521,168,False
T002522,72,False
T002523,72,False
T002524,168,False
T002525,168,False
T002526,72,False
T002527,24,False
T002528,168,False
T002529,168,False
T002530,72,False
T002531,168,False
T002532,24,False
T002533,24,False
T002534,72,False
T002535,72,False
T002536,4,False
T002537,72,False
T002538,72,False
T002539,24,False
T002540,72,False
T002541,168,False
T002542,168,False
T002543,168,False
T002544,72,False
T002545,24,False
T002546,168,False
T002547,72,False
T002548,168,False
T002549,24,False
T002550,168,False
T002551,72,False
T002552,72,False
T002553,168,False
T002554,24,False
T002555,168,False
T002556,168,False
T002557,72,False
T002558,168,False
T002559,72,False
T002560,168,False
T002561,168,False
T002562,72,False
T002563,72,False
T002564,168,False
T002565,168,False
T002566,72,False
T002567,168,False
T002568,24,False
T002569,72,False
T002570,168,False
T002571,72,False
T002572,72,False
T002573,72,False
T002574,24,False
T002575,4,False
T002576,72,False
T002577,72,False
