ticket_id,created_at,first_response_at,resolved_at,priority,status,issue_type,channel,customer_id,agent_id,first_response_mins,resolution_time_hours,sla_hours,sla_breached,reopened,escalated,csat
T000167,06-12-2024 03:38,06-12-2024 04:54,51:47.5,High,Closed,Integration Config,Portal,C0006,A001,76,55.22,24,FALSE,FALSE,TRUE,3.7
T000168,07-10-2025 17:48,07-10-2025 18:55,19:11.7,High,Closed,Permission Issue,Portal,C0751,A021,67,15.51,24,FALSE,FALSE,TRUE,3.9
T000169,24-03-2025 08:03,24-03-2025 09:29,03:37.0,High,Closed,Billing Query,Email,C0624,A019,86,1,24,FALSE,FALSE,FALSE,3.8
T000170,26-12-2024 21:13,26-12-2024 23:08,13:46.0,Medium,Closed,Login Issue,Chat,C0228,A021,115,1,72,FALSE,FALSE,FALSE,5
T000171,02-02-2025 18:11,02-02-2025 22:19,54:36.3,Low,Closed,UI Bug,Chat,C0017,A018,248,30.71,168,FALSE,FALSE,FALSE,4
T000172,06-06-2025 19:47,07-06-2025 03:23,00:12.6,Low,Closed,Permission Issue,Portal,C0585,A003,456,1.21,168,FALSE,FALSE,FALSE,2.6
T000173,26-05-2025 07:29,26-05-2025 12:06,05:22.2,Low,Closed,Login Issue,Chat,C0012,A032,277,7.59,168,FALSE,FALSE,FALSE,4.6
T000174,05-02-2025 23:35,06-02-2025 04:21,51:54.3,Low,Closed,Login Issue,Chat,C0598,A010,286,9.27,168,FALSE,FALSE,FALSE,3.1
T000175,23-02-2025 11:23,23-02-2025 18:09,09:39.6,Low,Closed,Permission Issue,Portal,C0499,A040,406,1.76,168,FALSE,FALSE,FALSE,3.8
T000176,16-01-2025 03:32,16-01-2025 10:10,32:17.0,Low,Closed,Permission Issue,Email,C0692,A015,398,1,168,FALSE,FALSE,FALSE,3.8
T000177,08-03-2025 02:04,08-03-2025 02:51,52:36.5,High,Closed,API Failure,Chat,C0634,A005,47,6.8,24,FALSE,FALSE,FALSE,3.8
T000178,23-11-2024 03:16,23-11-2024 06:19,26:25.5,Medium,Closed,Login Issue,Email,C0716,A004,183,4.17,72,FALSE,FALSE,FALSE,3.3
T000179,26-06-2025 21:39,26-06-2025 23:06,40:36.5,Medium,Closed,UI Bug,Portal,C0502,A028,87,11.02,72,FALSE,FALSE,FALSE,5
T000180,14-04-2025 02:26,14-04-2025 12:18,26:28.0,Low,Open,API Failure,Portal,C0070,A004,592,1,168,FALSE,FALSE,FALSE,3.3
T000181,16-05-2025 18:51,16-05-2025 23:50,00:59.8,Low,Closed,UI Bug,Email,C0108,A015,299,42.17,168,FALSE,FALSE,FALSE,3.2
T000182,03-09-2025 12:23,04-09-2025 02:40,38:38.5,Low,Closed,API Failure,Email,C0201,A017,857,9.25,168,FALSE,FALSE,FALSE,4
T000183,21-04-2025 20:06,21-04-2025 21:45,24:44.2,Medium,Closed,UI Bug,Email,C0052,A003,99,34.31,72,FALSE,FALSE,FALSE,4.4
T000184,19-04-2025 21:04,20-04-2025 11:29,48:17.3,Low,Closed,Integration Config,Email,C0549,A010,865,45.74,168,FALSE,FALSE,FALSE,2.3
T000185,11-03-2025 05:01,11-03-2025 10:43,20:30.2,Low,Closed,Permission Issue,Chat,C0629,A023,342,31.31,168,FALSE,FALSE,FALSE,3.3
T000186,09-11-2024 15:36,09-11-2024 19:33,28:16.2,Low,Closed,Data Mismatch,Chat,C0259,A018,237,29.85,168,FALSE,TRUE,FALSE,3
T000187,18-02-2025 14:08,18-02-2025 15:18,33:24.4,Medium,Closed,Payroll Sync Error,Chat,C0482,A001,70,23.41,72,FALSE,FALSE,FALSE,2.7
T000188,02-01-2025 22:44,03-01-2025 04:42,52:24.8,Low,Closed,API Failure,Chat,C0264,A035,358,3.13,168,FALSE,FALSE,FALSE,3.7
T000189,22-07-2025 23:28,23-07-2025 06:15,02:47.7,Low,Closed,Login Issue,Email,C0303,A031,407,7.57,168,FALSE,FALSE,FALSE,3.2
T000190,17-07-2025 06:36,17-07-2025 07:48,56:13.1,Medium,Closed,UI Bug,Chat,C0576,A001,72,17.32,72,FALSE,FALSE,FALSE,4.3
T000191,28-11-2024 13:22,28-11-2024 15:32,40:32.1,Medium,Closed,Performance Issue,Portal,C0554,A003,130,10.31,72,FALSE,TRUE,FALSE,4.1
T000192,20-11-2024 03:39,20-11-2024 08:23,39:13.0,Low,Closed,Data Mismatch,Chat,C0555,A003,284,1,168,FALSE,FALSE,TRUE,4
T000193,08-04-2025 09:23,08-04-2025 12:28,59:21.8,Medium,Closed,Payroll Sync Error,Email,C0125,A037,185,21.59,72,FALSE,FALSE,FALSE,2.8
T000194,10-02-2025 18:36,11-02-2025 06:38,38:34.9,Low,Closed,Payroll Sync Error,Email,C0270,A019,722,38.04,168,FALSE,FALSE,FALSE,2.9
T000195,12-05-2025 23:35,12-05-2025 23:47,11:34.4,Urgent,Closed,Login Issue,Email,C0745,A029,12,2.6,4,FALSE,FALSE,FALSE,3.5
T000196,25-02-2025 22:41,26-02-2025 00:56,59:51.1,Medium,Closed,Payroll Sync Error,Phone,C0480,A025,135,41.3,72,FALSE,FALSE,FALSE,3.4
T000197,07-11-2024 14:38,07-11-2024 17:03,59:37.0,Medium,Closed,UI Bug,Email,C0132,A033,145,5.35,72,FALSE,FALSE,FALSE,4.8
T000198,12-09-2025 07:00,12-09-2025 11:56,27:47.3,Low,Closed,API Failure,Portal,C0002,A036,296,5.45,168,FALSE,FALSE,FALSE,3.6
T000199,05-05-2025 22:22,06-05-2025 00:24,03:44.7,Medium,Closed,Payroll Sync Error,Portal,C0115,A029,122,37.69,72,FALSE,FALSE,FALSE,4.1
T000200,18-10-2025 11:44,18-10-2025 11:46,25:18.2,High,Closed,Login Issue,Chat,C0481,A026,2,4.68,24,FALSE,FALSE,FALSE,5
T000201,07-03-2025 05:25,07-03-2025 08:26,25:42.0,Medium,Closed,Data Mismatch,Email,C0001,A004,181,1,72,FALSE,FALSE,FALSE,3.5
T000202,25-11-2024 03:30,25-11-2024 04:57,20:07.8,Medium,Closed,UI Bug,Chat,C0331,A014,87,13.83,72,FALSE,FALSE,FALSE,3.7
T000203,22-06-2025 01:15,22-06-2025 08:29,51:12.2,Low,Closed,Permission Issue,Portal,C0577,A027,434,1.6,168,FALSE,FALSE,FALSE,4
T000204,24-10-2025 04:43,24-10-2025 10:52,29:07.7,Low,Closed,Payroll Sync Error,Email,C0637,A033,369,26.76,168,FALSE,FALSE,FALSE,4.2
T000205,15-06-2025 08:25,15-06-2025 11:28,25:15.0,Medium,Closed,Permission Issue,Portal,C0768,A022,183,1,72,FALSE,FALSE,FALSE,3.8
T000206,28-02-2025 05:45,28-02-2025 13:17,37:47.2,Low,Closed,Data Mismatch,Chat,C0391,A003,452,40.87,168,FALSE,FALSE,FALSE,2.1
T000207,06-08-2025 19:57,07-08-2025 06:07,13:32.9,Low,Closed,Payroll Sync Error,Email,C0143,A023,610,43.27,168,FALSE,FALSE,FALSE,2.8
T000208,10-03-2025 14:57,10-03-2025 18:00,01:51.2,Low,Closed,API Failure,Chat,C0328,A021,183,5.07,168,FALSE,FALSE,FALSE,4.3
T000209,12-02-2025 10:38,12-02-2025 23:32,25:40.0,Low,Closed,API Failure,Email,C0758,A023,774,7.79,168,FALSE,FALSE,FALSE,3.7
T000210,24-11-2024 03:20,24-11-2024 09:36,27:18.4,Medium,Closed,UI Bug,Email,C0628,A004,376,11.11,72,FALSE,FALSE,FALSE,3.7
T000211,29-12-2024 09:20,29-12-2024 11:06,50:58.0,Medium,Closed,Login Issue,Chat,C0377,A021,106,15.5,72,FALSE,FALSE,FALSE,3.8
T000212,30-08-2025 16:48,30-08-2025 19:40,41:10.9,Medium,Closed,Permission Issue,Email,C0090,A037,172,37.88,72,FALSE,FALSE,FALSE,4
T000213,07-10-2025 12:01,07-10-2025 16:07,55:39.7,Medium,Pending,Login Issue,Email,C0042,A031,246,12.9,72,FALSE,FALSE,FALSE,3.3
T000214,19-12-2024 02:35,19-12-2024 06:27,44:34.4,Medium,Closed,UI Bug,Email,C0035,A021,232,58.15,72,FALSE,FALSE,FALSE,3.4
T000215,16-01-2025 07:21,16-01-2025 09:47,48:57.3,Medium,Closed,API Failure,Email,C0494,A026,146,20.45,72,FALSE,FALSE,FALSE,4.4
T000216,04-01-2025 08:45,04-01-2025 15:03,13:41.9,Low,Closed,UI Bug,Email,C0553,A035,378,14.47,168,FALSE,FALSE,FALSE,3.9
T000217,07-09-2025 23:11,07-09-2025 23:39,54:03.9,High,Closed,Billing Query,Phone,C0124,A038,28,15.71,24,FALSE,FALSE,FALSE,4.4
T000218,15-07-2025 11:34,15-07-2025 16:14,51:03.8,Medium,Closed,Performance Issue,Email,C0057,A024,280,26.27,72,FALSE,FALSE,FALSE,4.2
T000219,11-07-2025 06:07,11-07-2025 08:39,03:00.6,Medium,Closed,Login Issue,Email,C0456,A011,152,7.92,72,FALSE,FALSE,FALSE,5
T000220,05-08-2025 09:04,05-08-2025 17:03,04:14.0,Low,Closed,API Failure,Email,C0235,A029,479,1,168,FALSE,FALSE,FALSE,4
T000221,31-01-2025 13:08,01-02-2025 00:26,13:57.2,Low,Closed,Permission Issue,Email,C0608,A003,678,28.09,168,FALSE,FALSE,FALSE,2.9
T000222,25-06-2025 01:12,25-06-2025 02:49,33:09.5,High,Closed,API Failure,Email,C0392,A001,97,11.34,24,FALSE,FALSE,FALSE,4.3
T000223,11-03-2025 06:39,11-03-2025 06:44,38:25.3,Urgent,Closed,Data Mismatch,Portal,C0492,A019,5,24.99,4,FALSE,FALSE,FALSE,3.9
T000224,03-11-2024 23:48,04-11-2024 00:01,06:57.5,High,Closed,Performance Issue,Chat,C0343,A022,13,18.31,24,FALSE,FALSE,TRUE,4.5
T000225,17-10-2025 20:54,17-10-2025 22:04,29:46.6,High,Closed,Data Mismatch,Portal,C0644,A014,70,28.58,24,FALSE,FALSE,FALSE,3
T000226,21-02-2025 19:09,22-02-2025 03:28,57:29.3,Low,Closed,Login Issue,Email,C0176,A014,499,9.81,168,FALSE,FALSE,FALSE,3.7
T000227,14-01-2025 09:42,14-01-2025 20:14,42:20.0,Low,Closed,Permission Issue,Portal,C0052,A016,632,1,168,FALSE,FALSE,FALSE,3.4
T000228,09-11-2024 03:57,09-11-2024 04:07,30:01.0,High,Closed,Performance Issue,Chat,C0550,A033,10,20.53,24,FALSE,FALSE,FALSE,3.7
T000229,03-10-2025 20:45,04-10-2025 00:53,44:27.6,Low,Closed,Integration Config,Chat,C0478,A013,248,84.98,168,FALSE,FALSE,FALSE,3.3
T000230,30-04-2025 02:17,30-04-2025 10:59,56:27.6,Low,Closed,API Failure,Email,C0489,A038,522,23.65,168,FALSE,FALSE,FALSE,2.4
T000231,27-08-2025 22:17,27-08-2025 22:47,20:07.7,High,Closed,Performance Issue,Email,C0005,A012,30,21.05,24,FALSE,FALSE,FALSE,4
T000232,10-03-2025 08:51,10-03-2025 12:30,07:29.0,Medium,Closed,Performance Issue,Portal,C0725,A038,219,4.26,72,FALSE,FALSE,FALSE,2.5
T000233,02-09-2025 18:18,03-09-2025 01:30,38:45.6,Low,Closed,Performance Issue,Phone,C0632,A039,432,10.34,168,FALSE,FALSE,FALSE,4
T000234,21-12-2024 05:14,21-12-2024 06:15,08:27.8,Medium,Closed,API Failure,Chat,C0209,A033,61,13.91,72,FALSE,FALSE,FALSE,4.7
T000235,05-11-2024 21:50,05-11-2024 23:13,25:38.9,High,Closed,Permission Issue,Email,C0217,A033,83,19.59,24,FALSE,FALSE,TRUE,4.5
T000236,20-03-2025 12:56,20-03-2025 15:46,53:54.9,Medium,Closed,Data Mismatch,Email,C0536,A029,170,10.95,72,FALSE,FALSE,FALSE,3.5
T000237,26-09-2025 02:12,26-09-2025 04:23,10:02.6,Medium,Closed,Payroll Sync Error,Portal,C0342,A005,131,32.96,72,FALSE,FALSE,FALSE,3.5
T000238,03-05-2025 08:57,03-05-2025 09:03,18:10.0,Urgent,Closed,UI Bug,Chat,C0717,A006,6,10.35,4,FALSE,FALSE,FALSE,3.1
T000239,18-12-2024 15:52,18-12-2024 18:23,34:51.2,Medium,Closed,Integration Config,Phone,C0401,A031,151,37.71,72,FALSE,FALSE,FALSE,3.3
T000240,29-09-2025 23:22,30-09-2025 05:57,40:42.8,Low,Closed,Billing Query,Email,C0462,A016,395,19.31,168,FALSE,FALSE,FALSE,2.4
T000241,18-07-2025 03:33,18-07-2025 07:34,25:12.8,Low,Closed,Billing Query,Phone,C0738,A031,241,18.86,168,FALSE,FALSE,FALSE,3.3
T000242,12-01-2025 23:02,13-01-2025 10:26,21:45.4,Low,Closed,Payroll Sync Error,Email,C0730,A025,684,61.32,168,FALSE,TRUE,FALSE,1.6
T000243,14-10-2025 22:07,15-10-2025 08:46,07:44.0,Low,Closed,UI Bug,Email,C0211,A033,639,1,168,FALSE,FALSE,FALSE,3.2
T000244,09-11-2024 02:09,09-11-2024 06:01,25:38.0,Low,Closed,UI Bug,Chat,C0026,A013,232,23.27,168,FALSE,FALSE,FALSE,4.4
T000245,29-10-2025 20:09,30-10-2025 04:39,12:01.0,Low,Closed,Billing Query,Chat,C0252,A010,510,18.04,168,FALSE,FALSE,FALSE,3.2
T000246,23-03-2025 05:55,23-03-2025 16:51,55:37.0,Low,Closed,Login Issue,Email,C0003,A024,656,1,168,FALSE,FALSE,FALSE,3.1
T000247,22-06-2025 13:38,22-06-2025 21:31,58:44.9,Low,Closed,Integration Config,Phone,C0002,A010,473,73.34,168,FALSE,FALSE,FALSE,3.1
T000248,07-10-2025 19:34,08-10-2025 03:54,56:49.5,Low,Closed,Data Mismatch,Chat,C0604,A031,500,56.37,168,FALSE,FALSE,FALSE,3.7
T000249,12-01-2025 16:03,12-01-2025 22:09,03:22.0,Low,Closed,Billing Query,Portal,C0002,A013,366,1,168,FALSE,FALSE,FALSE,3.5
T000250,28-08-2025 00:12,28-08-2025 05:56,29:17.6,Low,Closed,UI Bug,Email,C0150,A003,344,38.27,168,FALSE,FALSE,FALSE,4.2
T000251,11-01-2025 02:28,11-01-2025 04:24,58:59.6,Low,Closed,Data Mismatch,Email,C0583,A034,116,15.5,168,FALSE,FALSE,FALSE,3.3
T000252,03-11-2024 00:40,03-11-2024 13:35,07:36.6,Low,Closed,Performance Issue,Portal,C0004,A028,775,23.46,168,FALSE,FALSE,FALSE,3.2
T000253,27-01-2025 00:50,27-01-2025 01:19,45:40.1,Medium,Closed,Integration Config,Chat,C0497,A019,29,55.92,72,FALSE,FALSE,FALSE,3.2
T000254,25-03-2025 11:06,25-03-2025 16:26,32:58.4,Low,Closed,Login Issue,Chat,C0550,A023,320,7.45,168,FALSE,FALSE,FALSE,4.6
T000255,25-01-2025 19:03,25-01-2025 20:31,03:40.0,Medium,Closed,Payroll Sync Error,Email,C0468,A032,88,1,72,FALSE,FALSE,FALSE,4.3
T000256,02-07-2025 11:06,02-07-2025 13:56,06:06.0,Medium,Closed,Permission Issue,Portal,C0070,A013,170,1,72,FALSE,FALSE,FALSE,4
T000257,22-08-2025 08:20,22-08-2025 13:06,04:57.9,Low,Closed,API Failure,Phone,C0201,A033,286,11.74,168,FALSE,FALSE,FALSE,5
T000258,05-09-2025 23:43,06-09-2025 08:06,48:44.8,Low,Closed,Integration Config,Phone,C0308,A034,503,67.08,168,FALSE,FALSE,FALSE,1.5
T000259,23-07-2025 04:21,23-07-2025 14:29,07:07.4,Low,Closed,Integration Config,Portal,C0252,A033,608,14.77,168,FALSE,FALSE,FALSE,2.8
T000260,04-06-2025 23:29,05-06-2025 00:57,22:20.6,High,Open,Performance Issue,Chat,C0287,A005,88,30.87,24,FALSE,FALSE,FALSE,3.4
T000261,28-06-2025 05:12,28-06-2025 05:29,27:22.8,Urgent,Closed,UI Bug,Email,C0292,A003,17,6.25,4,FALSE,FALSE,FALSE,3.9
T000262,03-08-2025 10:36,03-08-2025 16:00,11:35.3,Low,Closed,Integration Config,Chat,C0154,A007,324,35.58,168,FALSE,FALSE,TRUE,4.2
T000263,23-09-2025 05:42,23-09-2025 08:19,43:37.4,Low,Closed,Login Issue,Phone,C0133,A024,157,5.03,168,FALSE,FALSE,FALSE,4.5
T000264,03-05-2025 10:19,03-05-2025 13:45,40:21.1,Low,Closed,UI Bug,Phone,C0586,A022,206,28.35,168,FALSE,FALSE,FALSE,2.9
T000265,07-02-2025 21:24,07-02-2025 23:19,24:15.9,Low,Closed,Payroll Sync Error,Chat,C0274,A023,115,27.99,168,FALSE,FALSE,FALSE,4.7
T000266,12-03-2025 20:28,12-03-2025 23:24,55:34.4,Medium,Closed,Permission Issue,Email,C0783,A030,176,13.46,72,FALSE,FALSE,FALSE,4.1
T000267,14-10-2025 03:13,14-10-2025 03:20,28:15.9,Urgent,Closed,Permission Issue,Portal,C0697,A018,7,8.25,4,FALSE,FALSE,FALSE,3.2
T000268,25-12-2024 18:05,25-12-2024 18:33,47:29.2,High,Closed,Payroll Sync Error,Chat,C0509,A032,28,27.7,24,FALSE,FALSE,FALSE,3.5
T000269,04-01-2025 20:58,04-01-2025 22:15,54:57.1,Medium,Closed,API Failure,Email,C0353,A007,77,11.94,72,FALSE,FALSE,FALSE,3.2
T000270,11-04-2025 11:47,11-04-2025 15:00,50:37.0,Low,Closed,Integration Config,Chat,C0005,A033,193,58.06,168,FALSE,FALSE,FALSE,2.8
T000271,16-04-2025 14:32,16-04-2025 22:36,21:32.9,Low,Closed,Integration Config,Portal,C0293,A005,484,47.82,168,FALSE,TRUE,FALSE,2.6
T000272,11-09-2025 06:39,11-09-2025 07:00,08:10.6,Medium,Closed,Data Mismatch,Email,C0360,A028,21,52.48,72,FALSE,FALSE,FALSE,2.7
T000273,05-06-2025 05:47,05-06-2025 11:12,16:32.9,Medium,Closed,Performance Issue,Email,C0598,A008,325,20.48,72,FALSE,FALSE,FALSE,4
T000274,02-04-2025 04:44,02-04-2025 17:15,04:23.6,Low,Closed,Billing Query,Email,C0214,A015,751,22.33,168,FALSE,FALSE,FALSE,2.1
T000275,17-11-2024 20:17,18-11-2024 12:01,28:26.1,Low,Closed,API Failure,Email,C0406,A004,944,13.18,168,FALSE,FALSE,FALSE,1.4
T000276,26-03-2025 14:50,26-03-2025 16:31,51:04.5,Medium,Closed,API Failure,Email,C0436,A034,101,15.01,72,FALSE,FALSE,FALSE,4.1
T000277,30-08-2025 18:39,30-08-2025 20:59,30:17.9,Medium,Closed,Data Mismatch,Portal,C0015,A005,140,55.84,72,FALSE,FALSE,FALSE,3.5
T000278,09-03-2025 10:50,10-03-2025 01:43,41:57.5,Low,Closed,Permission Issue,Email,C0273,A033,893,16.85,168,FALSE,FALSE,FALSE,2.2
T000279,03-11-2024 10:50,03-11-2024 16:11,37:58.9,Medium,Closed,UI Bug,Portal,C0563,A005,321,33.79,72,FALSE,FALSE,FALSE,3.4
T000280,16-07-2025 03:16,16-07-2025 09:42,58:25.7,Low,Closed,Integration Config,Email,C0765,A038,386,89.7,168,FALSE,FALSE,FALSE,2.2
T000281,29-09-2025 12:07,29-09-2025 16:13,07:17.0,Low,Closed,Login Issue,Portal,C0045,A034,246,1,168,FALSE,FALSE,FALSE,3.8
T000282,09-01-2025 07:03,09-01-2025 08:58,00:17.7,High,Closed,Billing Query,Email,C0703,A026,115,13.94,24,FALSE,FALSE,FALSE,5
T000283,15-01-2025 10:10,15-01-2025 11:23,09:01.2,Medium,Closed,Permission Issue,Chat,C0634,A001,73,12.98,72,FALSE,FALSE,FALSE,3.6
T000284,21-06-2025 17:04,22-06-2025 03:13,10:28.7,Low,Closed,API Failure,Email,C0412,A004,609,20.1,168,FALSE,FALSE,FALSE,2.9
T000285,26-12-2024 01:06,26-12-2024 04:54,06:16.0,Medium,Closed,API Failure,Email,C0187,A039,228,1,72,FALSE,FALSE,FALSE,3.4
T000286,25-08-2025 07:30,25-08-2025 14:26,35:15.4,Low,Closed,Login Issue,Email,C0726,A026,416,2.08,168,FALSE,FALSE,FALSE,3.3
T000287,19-01-2025 20:01,19-01-2025 22:16,01:55.1,Low,Closed,Permission Issue,Chat,C0661,A033,135,37.01,168,FALSE,FALSE,FALSE,4
T000288,25-03-2025 01:58,25-03-2025 13:34,44:16.5,Low,Closed,Integration Config,Email,C0170,A033,696,53.76,168,FALSE,FALSE,TRUE,1.7
T000289,26-06-2025 12:56,26-06-2025 13:15,13:57.0,High,Closed,Data Mismatch,Portal,C0721,A008,19,37.29,24,FALSE,FALSE,FALSE,4.3
T000290,09-01-2025 11:18,09-01-2025 14:17,58:37.5,Low,Closed,Login Issue,Email,C0594,A020,179,4.67,168,FALSE,FALSE,FALSE,4.5
T000291,15-05-2025 01:16,15-05-2025 04:19,03:07.8,Medium,Closed,Payroll Sync Error,Email,C0401,A016,183,37.77,72,FALSE,FALSE,FALSE,4.1
T000292,18-01-2025 19:43,18-01-2025 23:10,10:53.8,Low,Closed,UI Bug,Email,C0708,A021,207,22.46,168,FALSE,FALSE,FALSE,4
T000293,03-06-2025 17:36,03-06-2025 23:07,53:10.5,Low,Closed,Payroll Sync Error,Chat,C0246,A026,331,8.28,168,FALSE,FALSE,FALSE,3.3
T000294,01-02-2025 09:43,01-02-2025 11:28,58:26.3,High,Closed,API Failure,Email,C0552,A023,105,17.25,24,FALSE,FALSE,FALSE,3.7
T000295,05-02-2025 21:54,06-02-2025 09:23,50:28.9,Low,Closed,Payroll Sync Error,Email,C0680,A018,689,30.93,168,FALSE,FALSE,FALSE,3.6
T000296,05-03-2025 01:19,05-03-2025 09:32,13:17.6,Low,Closed,API Failure,Chat,C0043,A031,493,11.9,168,FALSE,FALSE,FALSE,3.3
T000297,08-08-2025 14:44,09-08-2025 01:23,08:54.5,Low,Closed,Data Mismatch,Email,C0723,A012,639,29.4,168,FALSE,FALSE,FALSE,2.5
T000298,19-10-2025 08:19,19-10-2025 12:30,18:16.8,Low,Closed,Billing Query,Phone,C0179,A001,251,40.97,168,FALSE,FALSE,FALSE,3.3
T000299,16-07-2025 18:32,16-07-2025 19:45,05:47.7,Medium,Closed,API Failure,Email,C0457,A009,73,14.55,72,FALSE,FALSE,FALSE,3.2
T000300,08-01-2025 00:43,08-01-2025 01:35,59:01.8,Medium,Closed,Integration Config,Chat,C0535,A003,52,39.26,72,FALSE,FALSE,FALSE,3.3
T000301,27-07-2025 05:09,27-07-2025 09:05,44:01.2,Medium,Closed,Login Issue,Portal,C0607,A026,236,7.57,72,FALSE,TRUE,FALSE,4.2
T000302,23-02-2025 10:10,23-02-2025 14:09,57:36.1,Medium,Closed,UI Bug,Email,C0672,A009,239,7.79,72,FALSE,FALSE,FALSE,2.9
T000303,01-02-2025 14:56,01-02-2025 20:34,42:58.9,Low,Closed,Billing Query,Email,C0244,A016,338,16.77,168,FALSE,FALSE,FALSE,4.8
T000304,23-04-2025 08:37,23-04-2025 15:58,43:13.8,Low,Closed,Login Issue,Portal,C0017,A024,441,3.1,168,FALSE,FALSE,FALSE,2.7
T000305,29-06-2025 17:18,29-06-2025 18:06,51:42.8,High,Closed,Payroll Sync Error,Chat,C0112,A014,48,1.56,24,FALSE,FALSE,FALSE,4
T000306,28-01-2025 17:57,28-01-2025 19:23,43:53.9,Medium,Closed,Login Issue,Chat,C0615,A003,86,6.77,72,FALSE,FALSE,FALSE,4
T000307,22-12-2024 06:11,22-12-2024 14:34,26:06.5,Low,Closed,UI Bug,Chat,C0598,A034,503,17.24,168,FALSE,FALSE,FALSE,3
T000308,28-09-2025 15:47,29-09-2025 00:46,22:11.4,Low,Closed,Data Mismatch,Email,C0547,A033,539,71.57,168,FALSE,FALSE,FALSE,2.3
T000309,02-01-2025 22:57,03-01-2025 02:56,57:13.0,Medium,Closed,Login Issue,Portal,C0030,A024,239,1,72,FALSE,FALSE,FALSE,4
T000310,17-09-2025 21:19,18-09-2025 01:57,45:28.6,Low,Closed,Login Issue,Phone,C0192,A009,278,3.43,168,FALSE,FALSE,FALSE,4.3
T000311,11-02-2025 21:23,11-02-2025 22:06,03:47.1,High,Closed,Billing Query,Chat,C0437,A013,43,17.68,24,FALSE,FALSE,FALSE,5
T000312,04-12-2024 08:29,04-12-2024 11:26,46:11.1,Low,Closed,UI Bug,Portal,C0179,A002,177,40.28,168,FALSE,FALSE,FALSE,3.4
T000313,14-06-2025 23:56,15-06-2025 00:04,56:04.4,Urgent,Closed,UI Bug,Chat,C0616,A007,8,7.99,4,FALSE,FALSE,TRUE,4.6
T000314,16-05-2025 10:34,16-05-2025 11:45,00:56.2,Medium,Closed,Performance Issue,Chat,C0677,A021,71,52.44,72,FALSE,FALSE,FALSE,3.7
T000315,13-12-2024 18:42,13-12-2024 20:57,15:42.1,High,Closed,API Failure,Portal,C0474,A019,135,5.55,24,FALSE,TRUE,FALSE,4
T000316,05-03-2025 05:06,05-03-2025 13:39,59:20.3,Low,Closed,Billing Query,Email,C0634,A025,513,2.88,168,FALSE,FALSE,FALSE,3.8
T000317,12-02-2025 00:08,12-02-2025 07:31,18:24.1,Low,Closed,Performance Issue,Email,C0134,A022,443,16.17,168,FALSE,FALSE,FALSE,4.5
T000318,20-04-2025 02:41,20-04-2025 06:12,00:53.9,Medium,Closed,Payroll Sync Error,Email,C0312,A011,211,66.32,72,FALSE,FALSE,FALSE,3.9
T000319,25-05-2025 21:33,26-05-2025 06:37,07:52.0,Low,Closed,UI Bug,Portal,C0736,A033,544,42.58,168,FALSE,FALSE,FALSE,2.4
T000320,16-08-2025 10:24,16-08-2025 11:00,31:06.6,High,Closed,UI Bug,Chat,C0025,A032,36,44.1,24,FALSE,FALSE,TRUE,4.4
T000321,24-05-2025 05:09,24-05-2025 15:23,27:54.8,Low,Closed,Billing Query,Email,C0371,A021,614,39.3,168,FALSE,FALSE,FALSE,2.6
T000322,06-02-2025 15:48,06-02-2025 19:34,46:06.1,Medium,Closed,API Failure,Email,C0525,A039,226,24.96,72,FALSE,FALSE,FALSE,3.1
T000323,23-09-2025 15:28,23-09-2025 16:30,06:50.1,High,Closed,Permission Issue,Email,C0319,A020,62,14.64,24,FALSE,FALSE,FALSE,4.7
T000324,10-11-2024 23:54,11-11-2024 12:57,05:04.7,Low,Closed,Performance Issue,Email,C0230,A008,783,46.18,168,FALSE,FALSE,FALSE,3.1
T000325,06-01-2025 22:26,06-01-2025 22:28,42:29.9,Urgent,Closed,Permission Issue,Portal,C0102,A037,2,12.27,4,FALSE,FALSE,TRUE,5
T000326,03-05-2025 02:46,03-05-2025 06:42,54:45.0,Low,Closed,Billing Query,Phone,C0450,A009,236,28.13,168,FALSE,FALSE,FALSE,3
T000327,02-08-2025 23:23,03-08-2025 01:51,25:46.0,Medium,Closed,Integration Config,Portal,C0378,A025,148,100.04,72,FALSE,FALSE,FALSE,2.7
T000328,02-04-2025 04:06,02-04-2025 07:03,20:32.9,Medium,Closed,Billing Query,Email,C0203,A025,177,53.23,72,FALSE,FALSE,FALSE,3.4
T000329,14-07-2025 22:09,15-07-2025 02:22,09:41.4,Low,Closed,Payroll Sync Error,Chat,C0267,A033,253,64.01,168,FALSE,FALSE,FALSE,2.5
T000330,26-07-2025 16:04,26-07-2025 19:47,01:25.6,Low,Closed,Integration Config,Chat,C0462,A002,223,1.95,168,FALSE,FALSE,FALSE,4.1
T000331,09-10-2025 04:44,09-10-2025 16:51,14:12.4,Low,Closed,Integration Config,Portal,C0365,A019,727,49.49,168,FALSE,FALSE,FALSE,3.8
T000332,14-11-2024 23:14,15-11-2024 03:55,22:46.2,Low,Closed,API Failure,Portal,C0734,A020,281,10.14,168,FALSE,FALSE,FALSE,3.4
T000333,15-10-2025 17:47,16-10-2025 03:21,47:56.0,Low,Closed,Login Issue,Portal,C0104,A029,574,1,168,FALSE,FALSE,FALSE,2.9
