ticket_id,created_at,first_response_at,resolved_at,priority,status,issue_type,channel,customer_id,agent_id,first_response_mins,resolution_time_hours,sla_hours,sla_breached,reopened,escalated,csat,created_date,created_hour,created_weekday,agent_name,team,experience_years,customer_size,customer_segment,year_month
T000101,2025-06-19 13:48:16,2025-06-19 22:16:16,2025-06-19 18:40:42.405472,Low,Closed,Login Issue,Email,C0269,A017,508.0,4.874001519999999,168,0,False,False,4.8,2025-06-19,13,Thursday,Agent_17,Tier 1,1.2,Small,HR,2025-06
T000102,2025-10-07 23:45:04,2025-10-08 01:22:04,2025-10-09 02:59:00.968647,Medium,Closed,Ui Bug,Chat,C0669,A026,97.0,27.232491290833334,72,0,False,False,4.0,2025-10-07,23,Tuesday,Agent_26,Tier 2,2.6,Large,Education,2025-10
T000103,2025-06-24 12:14:10,2025-06-24 16:45:10,2025-06-24 20:54:22.581669,Low,Closed,Login Issue,Email,C0366,A022,271.0,8.670161574722222,168,0,False,False,3.3,2025-06-24,12,Tuesday,Agent_22,Tier 1,1.6,Large,Education,2025-06
T000104,2025-04-17 18:57:34,2025-04-18 03:24:34,2025-04-18 13:58:22.110884,Low,Closed,Ui Bug,Email,C0351,A028,507.0,19.013364134444444,168,0,False,False,4.3,2025-04-17,18,Thursday,Agent_28,Tier 2,4.2,Small,FinTech,2025-04
T000105,2025-03-12 00:14:07,2025-03-12 00:55:07,2025-03-13 01:16:50.465460,High,Closed,Ui Bug,Email,C0299,A001,41.0,25.045407072222226,24,0,False,False,4.2,2025-03-12,0,Wednesday,Agent_1,Tier 1,1.3,Large,Education,2025-03
T000106,2025-09-21 10:16:45,2025-09-21 11:55:45,2025-09-21 11:16:45.000000,Medium,Closed,Billing Query,Chat,C0159,A036,99.0,1.0,72,0,True,False,3.2,2025-09-21,10,Sunday,Agent_36,Integration,3.6,Medium,Retail,2025-09
T000107,2025-04-11 00:45:40,2025-04-11 01:16:40,2025-04-11 09:11:29.199191,High,Open,Api Failure,Email,C0487,A037,31.0,8.43033310861111,24,0,False,False,3.6,2025-04-11,0,Friday,Agent_37,Tier 1,4.0,Small,FinTech,2025-04
T000108,2025-03-25 14:35:27,2025-03-25 17:40:27,2025-03-26 06:21:57.443488,Medium,Closed,Ui Bug,Portal,C0737,A002,185.0,15.77512319111111,72,0,False,False,3.8,2025-03-25,14,Tuesday,Agent_2,Escalations,2.4,Medium,Healthcare,2025-03
T000109,2025-03-19 23:07:48,2025-03-20 02:36:48,2025-03-22 17:59:15.600842,Low,Closed,Integration Config,Chat,C0526,A017,209.0,66.85766690055556,168,0,False,False,3.0,2025-03-19,23,Wednesday,Agent_17,Tier 1,1.2,Small,FinTech,2025-03
T000110,2025-10-08 15:29:44,2025-10-08 19:14:44,2025-10-11 20:43:31.402515,Low,Closed,Data Mismatch,Email,C0355,A040,225.0,77.22983403194445,168,0,False,False,3.5,2025-10-08,15,Wednesday,Agent_40,Tier 1,1.2,Small,HR,2025-10
T000111,2025-07-09 01:39:37,2025-07-09 03:16:37,2025-07-09 22:59:52.607498,High,Closed,Performance Issue,Portal,C0621,A038,97.0,21.337668749444443,24,0,False,False,5.0,2025-07-09,1,Wednesday,Agent_38,Tier 1,1.2,Medium,E-commerce,2025-07
T000112,2025-06-28 18:51:41,2025-06-28 22:00:41,2025-06-30 22:20:54.712415,Low,Closed,Data Mismatch,Portal,C0401,A021,189.0,51.487142337499996,168,0,True,False,3.7,2025-06-28,18,Saturday,Agent_21,Tier 2,2.0,Medium,Healthcare,2025-06
T000113,2025-01-19 07:16:43,2025-01-19 09:13:43,2025-01-21 10:10:08.127975,Medium,Closed,Billing Query,Email,C0405,A009,117.0,50.89031332638889,72,0,True,False,4.1,2025-01-19,7,Sunday,Agent_9,Tier 2,2.6,Medium,Retail,2025-01
T000114,2025-03-31 23:48:17,2025-04-01 09:03:17,2025-04-01 23:29:28.837541,Low,Closed,Payroll Sync Error,Email,C0096,A013,555.0,23.686621539166666,168,0,False,False,3.3,2025-03-31,23,Monday,Agent_13,Integration,6.6,Small,HR,2025-03
T000115,2025-10-26 05:13:21,2025-10-26 09:33:21,2025-10-26 13:51:05.817765,Medium,Closed,Ui Bug,Email,C0707,A011,260.0,8.629116045833333,72,0,False,False,4.4,2025-10-26,5,Sunday,Agent_11,Tier 1,8.0,Medium,Education,2025-10
T000116,2025-04-18 14:07:59,2025-04-18 17:04:59,2025-04-18 15:07:59.000000,Medium,Closed,Ui Bug,Portal,C0570,A016,177.0,1.0,72,0,False,False,4.0,2025-04-18,14,Friday,Agent_16,Tier 1,6.1,Small,E-commerce,2025-04
T000117,2025-01-06 11:08:53,2025-01-06 13:58:53,2025-01-08 03:55:19.759606,Medium,Closed,Performance Issue,Email,C0392,A016,170.0,40.774099890555554,72,0,False,False,2.5,2025-01-06,11,Monday,Agent_16,Tier 1,6.1,Enterprise,HR,2025-01
T000118,2025-08-06 22:50:38,2025-08-06 22:52:38,2025-08-08 01:22:47.881508,Urgent,Closed,Payroll Sync Error,Phone,C0352,A002,2.0,26.53607819666667,4,0,False,True,4.4,2025-08-06,22,Wednesday,Agent_2,Escalations,2.4,Medium,FinTech,2025-08
T000119,2024-12-01 09:45:44,2024-12-01 13:10:44,2024-12-01 10:45:44.000000,Low,Closed,Login Issue,Phone,C0666,A008,205.0,1.0,168,0,False,False,3.1,2024-12-01,9,Sunday,Agent_8,Integration,2.5,Large,FinTech,2024-12
T000120,2025-10-18 03:16:48,2025-10-18 03:42:48,2025-10-20 18:17:50.184295,Medium,Closed,Data Mismatch,Chat,C0576,A013,26.0,63.017273415277785,72,0,False,False,4.3,2025-10-18,3,Saturday,Agent_13,Integration,6.6,Small,Retail,2025-10
T000121,2024-12-03 16:58:16,2024-12-04 00:23:16,2024-12-05 09:17:57.069183,Low,Closed,Payroll Sync Error,Email,C0670,A017,445.0,40.32807477305556,168,0,False,False,3.0,2024-12-03,16,Tuesday,Agent_17,Tier 1,1.2,Medium,Education,2024-12
T000122,2024-12-28 03:19:52,2024-12-28 12:55:52,2024-12-28 06:25:54.622865,Low,Closed,Data Mismatch,Email,C0777,A039,576.0,3.1007285736111108,168,0,False,False,3.0,2024-12-28,3,Saturday,Agent_39,Tier 2,1.9,Small,Healthcare,2024-12
T000123,2025-04-27 06:20:31,2025-04-27 07:31:31,2025-04-28 02:04:15.116889,High,Closed,Performance Issue,Email,C0633,A024,71.0,19.728921358055555,24,0,False,False,3.6,2025-04-27,6,Sunday,Agent_24,Tier 1,1.9,Small,Healthcare,2025-04
T000124,2025-03-01 16:25:48,2025-03-01 18:31:48,2025-03-02 13:28:32.912886,Low,Closed,Performance Issue,Email,C0288,A003,126.0,21.045809135000002,168,0,False,False,4.0,2025-03-01,16,Saturday,Agent_3,Tier 2,1.1,Large,Healthcare,2025-03
T000125,2024-12-27 10:41:12,2024-12-27 12:58:12,2024-12-28 16:56:18.763478,Medium,Closed,Payroll Sync Error,Chat,C0523,A030,137.0,30.251878743888888,72,0,False,False,3.4,2024-12-27,10,Friday,Agent_30,Tier 1,9.7,Small,HR,2024-12
T000126,2025-06-14 21:26:12,2025-06-14 21:53:12,2025-06-14 22:50:37.118341,Urgent,Closed,Payroll Sync Error,Portal,C0726,A013,27.0,1.4069773169444446,4,0,False,False,4.9,2025-06-14,21,Saturday,Agent_13,Integration,6.6,Medium,Education,2025-06
T000127,2025-06-13 12:06:36,2025-06-13 18:50:36,2025-06-16 13:01:43.181226,Low,Closed,Ui Bug,Portal,C0162,A019,404.0,72.91866145166667,168,0,False,False,2.7,2025-06-13,12,Friday,Agent_19,Tier 1,1.1,Enterprise,Retail,2025-06
T000128,2025-05-22 12:43:20,2025-05-23 01:58:20,2025-05-22 21:00:56.399112,Low,Closed,Data Mismatch,Email,C0617,A007,795.0,8.293444197777777,168,0,False,False,3.5,2025-05-22,12,Thursday,Agent_7,Tier 1,1.7,Small,Retail,2025-05
T000129,2025-04-24 18:13:23,2025-04-25 00:42:23,2025-04-25 07:58:38.222842,Low,Closed,Data Mismatch,Email,C0659,A009,389.0,13.754228567222222,168,0,False,False,3.7,2025-04-24,18,Thursday,Agent_9,Tier 2,2.6,Small,E-commerce,2025-04
T000130,2025-02-12 02:33:05,2025-02-12 05:23:05,2025-02-12 03:55:30.406215,Low,Closed,Integration Config,Portal,C0182,A019,170.0,1.373723948611111,168,0,False,False,3.7,2025-02-12,2,Wednesday,Agent_19,Tier 1,1.1,Enterprise,FinTech,2025-02
T000131,2025-08-11 11:43:56,2025-08-11 19:13:56,2025-08-14 08:11:46.673992,Low,Closed,Data Mismatch,Portal,C0549,A040,450.0,68.46407610888889,168,0,False,False,1.8,2025-08-11,11,Monday,Agent_40,Tier 1,1.2,Small,Retail,2025-08
T000132,2025-10-01 02:03:25,2025-10-01 09:02:25,2025-10-01 03:03:25.000000,Low,Closed,Login Issue,Email,C0082,A022,419.0,1.0,168,0,False,False,3.5,2025-10-01,2,Wednesday,Agent_22,Tier 1,1.6,Medium,E-commerce,2025-10
T000133,2025-05-08 21:22:11,2025-05-09 00:00:11,2025-05-09 09:57:13.197838,Medium,Closed,Permission Issue,Phone,C0524,A018,158.0,12.583943843888889,72,0,False,False,4.4,2025-05-08,21,Thursday,Agent_18,Tier 2,1.4,Small,HR,2025-05
T000134,2025-04-25 12:30:29,2025-04-25 14:10:29,2025-04-25 21:20:29.571203,Medium,Closed,Login Issue,Email,C0004,A023,100.0,8.833492000833333,72,0,False,False,4.8,2025-04-25,12,Friday,Agent_23,Tier 1,4.5,Small,Retail,2025-04
T000135,2024-12-04 10:08:18,2024-12-04 11:19:18,2024-12-04 11:08:18.000000,High,Closed,Login Issue,Email,C0495,A002,71.0,1.0,24,0,False,False,4.2,2024-12-04,10,Wednesday,Agent_2,Escalations,2.4,Large,FinTech,2024-12
T000136,2025-04-07 00:09:41,2025-04-07 01:30:41,2025-04-07 15:07:35.447069,Low,Closed,Integration Config,Chat,C0555,A011,81.0,14.965124185833334,168,0,False,False,4.4,2025-04-07,0,Monday,Agent_11,Tier 1,8.0,Small,Healthcare,2025-04
T000137,2025-03-27 01:20:33,2025-03-27 07:30:33,2025-03-27 11:45:56.771814,Low,Closed,Ui Bug,Portal,C0051,A031,370.0,10.423269948333333,168,0,False,False,4.6,2025-03-27,1,Thursday,Agent_31,Tier 2,4.0,Small,Education,2025-03
T000138,2025-06-11 08:03:29,2025-06-11 14:47:29,2025-06-14 23:30:45.447683,Low,Closed,Integration Config,Email,C0261,A033,404.0,87.45456880083333,168,0,False,False,2.7,2025-06-11,8,Wednesday,Agent_33,Tier 1,1.0,Small,FinTech,2025-06
T000139,2025-03-24 17:17:00,2025-03-24 21:04:00,2025-03-25 01:59:01.092430,Low,Closed,Api Failure,Phone,C0134,A014,227.0,8.700303452777778,168,0,False,False,3.9,2025-03-24,17,Monday,Agent_14,Tier 1,5.5,Small,FinTech,2025-03
T000140,2024-12-17 15:51:04,2024-12-17 15:58:04,2024-12-17 18:34:07.717584,High,Closed,Login Issue,Chat,C0599,A016,7.0,2.717699328888889,24,0,False,False,4.5,2024-12-17,15,Tuesday,Agent_16,Tier 1,6.1,Enterprise,FinTech,2024-12
T000141,2025-06-22 10:12:38,2025-06-22 10:17:38,2025-06-22 19:29:39.254442,Urgent,Closed,Api Failure,Chat,C0362,A011,5.0,9.283681789444444,4,0,False,False,3.7,2025-06-22,10,Sunday,Agent_11,Tier 1,8.0,Enterprise,FinTech,2025-06
T000142,2025-08-21 01:58:42,2025-08-21 06:49:42,2025-08-22 02:20:10.515870,Low,Closed,Data Mismatch,Chat,C0568,A033,291.0,24.357921075,168,0,False,False,3.7,2025-08-21,1,Thursday,Agent_33,Tier 1,1.0,Medium,E-commerce,2025-08
T000143,2025-01-25 03:50:04,2025-01-25 15:22:04,2025-01-27 12:12:17.964938,Low,Closed,Payroll Sync Error,Email,C0217,A007,692.0,56.37054581611111,168,0,False,False,3.1,2025-01-25,3,Saturday,Agent_7,Tier 1,1.7,Medium,Healthcare,2025-01
T000144,2025-07-24 03:58:02,2025-07-24 09:24:02,2025-07-28 08:25:10.685373,Low,Closed,Data Mismatch,Email,C0068,A031,326.0,100.45241260361111,168,0,True,False,2.8,2025-07-24,3,Thursday,Agent_31,Tier 2,4.0,Medium,Retail,2025-07
T000145,2024-12-04 10:01:36,2024-12-04 12:46:36,2024-12-05 23:09:13.014286,Low,Closed,Permission Issue,Chat,C0556,A014,165.0,37.12694841277778,168,0,False,False,4.1,2024-12-04,10,Wednesday,Agent_14,Tier 1,5.5,Small,Education,2024-12
T000146,2025-03-31 04:51:35,2025-03-31 06:07:35,2025-04-02 05:35:20.085471,High,Closed,Ui Bug,Chat,C0143,A028,76.0,48.72919040861111,24,0,False,False,3.2,2025-03-31,4,Monday,Agent_28,Tier 2,4.2,Small,Education,2025-03
T000147,2025-07-28 18:11:01,2025-07-28 18:20:01,2025-07-29 21:42:51.988061,Medium,Closed,Billing Query,Email,C0346,A016,9.0,27.530830016944442,72,0,False,False,4.4,2025-07-28,18,Monday,Agent_16,Tier 1,6.1,Medium,FinTech,2025-07
T000148,2024-12-02 16:09:42,2024-12-02 16:31:42,2024-12-03 09:59:26.945466,High,Closed,Billing Query,Chat,C0554,A019,22.0,17.829151518333333,24,0,False,True,3.8,2024-12-02,16,Monday,Agent_19,Tier 1,1.1,Medium,E-commerce,2024-12
T000149,2025-08-14 06:21:12,2025-08-14 06:37:12,2025-08-14 20:35:39.374726,High,Closed,Billing Query,Phone,C0651,A017,16.0,14.240937423888889,24,0,False,False,4.8,2025-08-14,6,Thursday,Agent_17,Tier 1,1.2,Small,Education,2025-08
T000150,2024-11-13 17:41:40,2024-11-13 19:07:40,2024-11-16 07:16:21.651205,Low,Closed,Data Mismatch,Chat,C0585,A026,86.0,61.57823644583333,168,0,False,False,3.7,2024-11-13,17,Wednesday,Agent_26,Tier 2,2.6,Small,Retail,2024-11
T000151,2025-06-01 10:16:46,2025-06-01 14:52:46,2025-06-01 11:16:46.000000,Low,Closed,Api Failure,Chat,C0779,A006,276.0,1.0,168,0,True,False,4.4,2025-06-01,10,Sunday,Agent_6,Tier 1,3.2,Medium,E-commerce,2025-06
T000152,2025-07-17 22:16:32,2025-07-18 05:14:32,2025-07-19 18:04:15.648127,Low,Closed,Ui Bug,Phone,C0194,A009,418.0,43.795457813055556,168,0,False,False,4.1,2025-07-17,22,Thursday,Agent_9,Tier 2,2.6,Large,Retail,2025-07
T000153,2025-10-19 06:33:47,2025-10-19 10:56:47,2025-10-20 16:41:46.834836,Medium,Closed,Integration Config,Email,C0667,A017,263.0,34.13328745444444,72,0,False,False,3.1,2025-10-19,6,Sunday,Agent_17,Tier 1,1.2,Small,Healthcare,2025-10
T000154,2024-11-23 16:59:37,2024-11-23 19:14:37,2024-11-25 12:18:16.097672,Medium,Closed,Payroll Sync Error,Chat,C0246,A031,135.0,43.310860464444445,72,0,False,False,4.0,2024-11-23,16,Saturday,Agent_31,Tier 2,4.0,Medium,Retail,2024-11
T000155,2025-08-03 18:39:02,2025-08-04 06:37:02,2025-08-06 01:49:25.760664,Low,Closed,Integration Config,Email,C0314,A012,718.0,55.17326685111111,168,0,False,False,2.0,2025-08-03,18,Sunday,Agent_12,Escalations,4.0,Medium,Education,2025-08
T000156,2024-12-17 16:10:54,2024-12-17 20:29:54,2024-12-19 05:13:26.828560,Low,Closed,Ui Bug,Chat,C0730,A023,259.0,37.04245237777778,168,0,False,False,3.7,2024-12-17,16,Tuesday,Agent_23,Tier 1,4.5,Small,FinTech,2024-12
T000157,2024-11-08 16:34:28,2024-11-08 21:22:28,2024-11-09 03:27:28.305532,Low,Closed,Login Issue,Chat,C0384,A005,288.0,10.883418203333333,168,0,False,False,3.5,2024-11-08,16,Friday,Agent_5,Tier 1,1.6,Medium,Healthcare,2024-11
T000158,2025-07-28 09:57:38,2025-07-28 18:45:38,2025-07-29 15:26:28.836793,Low,Closed,Ui Bug,Email,C0765,A036,528.0,29.480787998055554,168,0,False,False,2.6,2025-07-28,9,Monday,Agent_36,Integration,3.6,Small,Retail,2025-07
T000159,2025-08-13 14:46:19,2025-08-13 16:24:19,2025-08-13 20:45:09.374180,High,Closed,Login Issue,Email,C0789,A036,98.0,5.980659494444444,24,0,False,True,3.3,2025-08-13,14,Wednesday,Agent_36,Integration,3.6,Large,Education,2025-08
T000160,2025-01-20 18:22:20,2025-01-20 20:49:20,2025-01-20 21:39:19.824175,Medium,Closed,Login Issue,Email,C0277,A003,147.0,3.2832844930555556,72,0,False,False,4.4,2025-01-20,18,Monday,Agent_3,Tier 2,1.1,Small,Education,2025-01
T000161,2025-04-18 01:50:16,2025-04-18 04:35:16,2025-04-18 20:44:41.170645,Medium,Closed,Billing Query,Chat,C0072,A024,165.0,18.906991845833335,72,0,False,False,3.9,2025-04-18,1,Friday,Agent_24,Tier 1,1.9,Small,FinTech,2025-04
T000162,2025-03-16 23:32:48,2025-03-17 12:47:48,2025-03-17 09:43:59.722007,Low,Closed,Ui Bug,Email,C0129,A017,795.0,10.186589446388888,168,0,False,False,3.0,2025-03-16,23,Sunday,Agent_17,Tier 1,1.2,Small,HR,2025-03
T000163,2025-04-07 12:55:12,2025-04-07 14:04:12,2025-04-07 15:41:58.858572,High,Closed,Ui Bug,Email,C0358,A039,69.0,2.7796829366666667,24,0,False,False,4.5,2025-04-07,12,Monday,Agent_39,Tier 2,1.9,Large,Education,2025-04
T000164,2025-09-26 07:12:31,2025-09-26 09:38:31,2025-09-26 08:12:31.000000,Medium,Closed,Api Failure,Phone,C0698,A026,146.0,1.0,72,0,False,False,3.3,2025-09-26,7,Friday,Agent_26,Tier 2,2.6,Medium,HR,2025-09
T000165,2025-08-29 10:58:56,2025-08-29 12:23:56,2025-08-31 00:53:10.944606,Medium,Closed,Ui Bug,Email,C0525,A004,85.0,37.90415127944445,72,0,False,False,2.8,2025-08-29,10,Friday,Agent_4,Tier 2,5.8,Small,HR,2025-08
T000166,2025-10-10 23:13:38,2025-10-11 09:06:38,2025-10-11 08:43:36.939555,Low,Closed,Payroll Sync Error,Email,C0220,A012,593.0,9.499705431944443,168,0,False,False,3.1,2025-10-10,23,Friday,Agent_12,Escalations,4.0,Small,Healthcare,2025-10
T000167,2024-12-06 03:38:19,2024-12-06 04:54:19,2024-12-08 10:51:47.489368,High,Closed,Integration Config,Portal,C0006,A001,76.0,55.224580380000006,24,0,False,True,3.7,2024-12-06,3,Friday,Agent_1,Tier 1,1.3,Small,FinTech,2024-12
T000168,2025-10-07 17:48:21,2025-10-07 18:55:21,2025-10-08 09:19:11.673477,High,Closed,Permission Issue,Portal,C0751,A021,67.0,15.514075965833332,24,0,False,True,3.9,2025-10-07,17,Tuesday,Agent_21,Tier 2,2.0,Small,E-commerce,2025-10
T000169,2025-03-24 08:03:37,2025-03-24 09:29:37,2025-03-24 09:03:37.000000,High,Closed,Billing Query,Email,C0624,A019,86.0,1.0,24,0,False,False,3.8,2025-03-24,8,Monday,Agent_19,Tier 1,1.1,Small,Education,2025-03
T000170,2024-12-26 21:13:46,2024-12-26 23:08:46,2024-12-26 22:13:46.000000,Medium,Closed,Login Issue,Chat,C0228,A021,115.0,1.0,72,0,False,False,5.0,2024-12-26,21,Thursday,Agent_21,Tier 2,2.0,Small,E-commerce,2024-12
T000171,2025-02-02 18:11:46,2025-02-02 22:19:46,2025-02-04 00:54:36.321043,Low,Closed,Ui Bug,Chat,C0017,A018,248.0,30.7139780675,168,0,False,False,4.0,2025-02-02,18,Sunday,Agent_18,Tier 2,1.4,Medium,HR,2025-02
T000172,2025-06-06 19:47:19,2025-06-07 03:23:19,2025-06-06 21:00:12.601823,Low,Closed,Permission Issue,Portal,C0585,A003,456.0,1.2148893952777777,168,0,False,False,2.6,2025-06-06,19,Friday,Agent_3,Tier 2,1.1,Small,Retail,2025-06
T000173,2025-05-26 07:29:49,2025-05-26 12:06:49,2025-05-26 15:05:22.202700,Low,Closed,Login Issue,Chat,C0012,A032,277.0,7.592556305555556,168,0,False,False,4.6,2025-05-26,7,Monday,Agent_32,Tier 1,1.4,Medium,E-commerce,2025-05
T000174,2025-02-05 23:35:41,2025-02-06 04:21:41,2025-02-06 08:51:54.303602,Low,Closed,Login Issue,Chat,C0598,A010,286.0,9.270362111666667,168,0,False,False,3.1,2025-02-05,23,Wednesday,Agent_10,Tier 2,1.4,Small,Retail,2025-02
T000175,2025-02-23 11:23:53,2025-02-23 18:09:53,2025-02-23 13:09:39.559311,Low,Closed,Permission Issue,Portal,C0499,A040,406.0,1.7629331419444445,168,0,False,False,3.8,2025-02-23,11,Sunday,Agent_40,Tier 1,1.2,Small,Healthcare,2025-02
T000176,2025-01-16 03:32:17,2025-01-16 10:10:17,2025-01-16 04:32:17.000000,Low,Closed,Permission Issue,Email,C0692,A015,398.0,1.0,168,0,False,False,3.8,2025-01-16,3,Thursday,Agent_15,Tier 1,2.8,Large,FinTech,2025-01
T000177,2025-03-08 02:04:29,2025-03-08 02:51:29,2025-03-08 08:52:36.495218,High,Closed,Api Failure,Chat,C0634,A005,47.0,6.802082005,24,0,False,False,3.8,2025-03-08,2,Saturday,Agent_5,Tier 1,1.6,Small,Healthcare,2025-03
T000178,2024-11-23 03:16:24,2024-11-23 06:19:24,2024-11-23 07:26:25.517347,Medium,Closed,Login Issue,Email,C0716,A004,183.0,4.167088151944444,72,0,False,False,3.3,2024-11-23,3,Saturday,Agent_4,Tier 2,5.8,Large,Retail,2024-11
T000179,2025-06-26 21:39:14,2025-06-26 23:06:14,2025-06-27 08:40:36.493420,Medium,Closed,Ui Bug,Portal,C0502,A028,87.0,11.02291483888889,72,0,False,False,5.0,2025-06-26,21,Thursday,Agent_28,Tier 2,4.2,Enterprise,HR,2025-06
T000180,2025-04-14 02:26:28,2025-04-14 12:18:28,2025-04-14 03:26:28.000000,Low,Open,Api Failure,Portal,C0070,A004,592.0,1.0,168,0,False,False,3.3,2025-04-14,2,Monday,Agent_4,Tier 2,5.8,Small,E-commerce,2025-04
T000181,2025-05-16 18:51:05,2025-05-16 23:50:05,2025-05-18 13:00:59.846534,Low,Closed,Ui Bug,Email,C0108,A015,299.0,42.16523514833334,168,0,False,False,3.2,2025-05-16,18,Friday,Agent_15,Tier 1,2.8,Medium,HR,2025-05
T000182,2025-09-03 12:23:35,2025-09-04 02:40:35,2025-09-03 21:38:38.473430,Low,Closed,Api Failure,Email,C0201,A017,857.0,9.250964841666667,168,0,False,False,4.0,2025-09-03,12,Wednesday,Agent_17,Tier 1,1.2,Large,Education,2025-09
T000183,2025-04-21 20:06:07,2025-04-21 21:45:07,2025-04-23 06:24:44.179599,Medium,Closed,Ui Bug,Email,C0052,A003,99.0,34.310327666388886,72,0,False,False,4.4,2025-04-21,20,Monday,Agent_3,Tier 2,1.1,Small,Healthcare,2025-04
T000184,2025-04-19 21:04:01,2025-04-20 11:29:01,2025-04-21 18:48:17.330273,Low,Closed,Integration Config,Email,C0549,A010,865.0,45.737869520277776,168,0,False,False,2.3,2025-04-19,21,Saturday,Agent_10,Tier 2,1.4,Small,Retail,2025-04
T000185,2025-03-11 05:01:57,2025-03-11 10:43:57,2025-03-12 12:20:30.173271,Low,Closed,Permission Issue,Chat,C0629,A023,342.0,31.3092147975,168,0,False,False,3.3,2025-03-11,5,Tuesday,Agent_23,Tier 1,4.5,Small,Healthcare,2025-03
T000186,2024-11-09 15:36:59,2024-11-09 19:33:59,2024-11-10 21:28:16.210775,Low,Closed,Data Mismatch,Chat,C0259,A018,237.0,29.854780770833333,168,0,True,False,3.0,2024-11-09,15,Saturday,Agent_18,Tier 2,1.4,Small,Healthcare,2024-11
T000187,2025-02-18 14:08:52,2025-02-18 15:18:52,2025-02-19 13:33:24.382535,Medium,Closed,Payroll Sync Error,Chat,C0482,A001,70.0,23.408995148611112,72,0,False,False,2.7,2025-02-18,14,Tuesday,Agent_1,Tier 1,1.3,Small,E-commerce,2025-02
T000188,2025-01-02 22:44:44,2025-01-03 04:42:44,2025-01-03 01:52:24.804866,Low,Closed,Api Failure,Chat,C0264,A035,358.0,3.1280013516666667,168,0,False,False,3.7,2025-01-02,22,Thursday,Agent_35,Escalations,3.5,Small,HR,2025-01
T000189,2025-07-22 23:28:25,2025-07-23 06:15:25,2025-07-23 07:02:47.713774,Low,Closed,Login Issue,Email,C0303,A031,407.0,7.5729760483333335,168,0,False,False,3.2,2025-07-22,23,Tuesday,Agent_31,Tier 2,4.0,Medium,HR,2025-07
T000190,2025-07-17 06:36:59,2025-07-17 07:48:59,2025-07-17 23:56:13.135307,Medium,Closed,Ui Bug,Chat,C0576,A001,72.0,17.32059314083333,72,0,False,False,4.3,2025-07-17,6,Thursday,Agent_1,Tier 1,1.3,Small,Retail,2025-07
T000191,2024-11-28 13:22:12,2024-11-28 15:32:12,2024-11-28 23:40:32.108410,Medium,Closed,Performance Issue,Portal,C0554,A003,130.0,10.305585669444445,72,0,True,False,4.1,2024-11-28,13,Thursday,Agent_3,Tier 2,1.1,Medium,E-commerce,2024-11
T000192,2024-11-20 03:39:13,2024-11-20 08:23:13,2024-11-20 04:39:13.000000,Low,Closed,Data Mismatch,Chat,C0555,A003,284.0,1.0,168,0,False,True,4.0,2024-11-20,3,Wednesday,Agent_3,Tier 2,1.1,Small,Healthcare,2024-11
T000193,2025-04-08 09:23:59,2025-04-08 12:28:59,2025-04-09 06:59:21.846595,Medium,Closed,Payroll Sync Error,Email,C0125,A037,185.0,21.58967960972222,72,0,False,False,2.8,2025-04-08,9,Tuesday,Agent_37,Tier 1,4.0,Medium,Education,2025-04
T000194,2025-02-10 18:36:20,2025-02-11 06:38:20,2025-02-12 08:38:34.926279,Low,Closed,Payroll Sync Error,Email,C0270,A019,722.0,38.03747952194445,168,0,False,False,2.9,2025-02-10,18,Monday,Agent_19,Tier 1,1.1,Medium,Education,2025-02
T000195,2025-05-12 23:35:42,2025-05-12 23:47:42,2025-05-13 02:11:34.423803,Urgent,Closed,Login Issue,Email,C0745,A029,12.0,2.5978955008333333,4,0,False,False,3.5,2025-05-12,23,Monday,Agent_29,Tier 2,1.2,Medium,Education,2025-05
T000196,2025-02-25 22:41:47,2025-02-26 00:56:47,2025-02-27 15:59:51.087961,Medium,Closed,Payroll Sync Error,Phone,C0480,A025,135.0,41.30113554472223,72,0,False,False,3.4,2025-02-25,22,Tuesday,Agent_25,Tier 1,1.7,Medium,Healthcare,2025-02
T000197,2024-11-07 14:38:27,2024-11-07 17:03:27,2024-11-07 19:59:36.994455,Medium,Closed,Ui Bug,Email,C0132,A033,145.0,5.3527762375,72,0,False,False,4.8,2024-11-07,14,Thursday,Agent_33,Tier 1,1.0,Medium,Education,2024-11
T000198,2025-09-12 07:00:30,2025-09-12 11:56:30,2025-09-12 12:27:47.266876,Low,Closed,Api Failure,Portal,C0002,A036,296.0,5.454796354444444,168,0,False,False,3.6,2025-09-12,7,Friday,Agent_36,Integration,3.6,Medium,HR,2025-09
